,text,class
4023,我试了浦发的个人消费贷款，利率居然高达9%，这种高利率让我很心慌，感觉自己可能会陷入债务危机，真不推荐！,0
4024,上个月在招商银行开了个3万元的定期存款，利率居然只有2.5%，觉得有点亏。其他银行的利率普遍都在3%上下，真心不如他们。感觉这家银行在钱上不太厚道啊。,1
4025,我在建设银行办的信用卡，额度5000却总被降，我打电话去问客服，他们态度超差，竟然说我负债高！我心里就想说，负债高是因为你们的卡啊！空卡又不能用。,0
4026,之前我投资了农业银行的理财产品，年收益率6.5%，感觉还不错，就是门槛高，至少得要5万起存。不过，买的这段时间市场波动还是蛮大的，有时候忍不住担心自己选错了。,2
4027,兴业银行的房贷利率真心不错，刚刚签了合同，利率是4.6%，比市面上大部分银行都要低。客服态度也很好，办理过程很顺利，期待能早日拿到手。,1
4028,前段时间我在光大银行参与了一个投资理财的活动，结果理财风险大得惊人，盈亏全靠运气，那一天直接血亏，客服还说这是正常现象，真是忍不住想骂人！,0
4029,我最近在建设银行开了一张定期存款，利率居然有3.2%，这年头真不错！刚好存了个10万，算下来一年能赚3200块，心里美滋滋的！,1
4030,中信银行的信用卡积分换礼品真是个坑，攒了几个月的积分才换到个小玩意儿，根本不值，感觉上当了，真心不推荐！,2
4031,我刚刚办了工商银行的车贷，利率只有4.5%，还款的时候居然发了短信提醒，服务态度很好，贷款额度也很宽松，赞一个！,1
4032,我在平安银行开的基金账户，投资了几个基金，结果一年下来竟然亏了5千，心情真是糟透了，感觉这钱是打水漂了。,0
4033,兴业银行的活期理财真不错，流动性强，我随时都能取出来，年化收益还在3%左右，真心推荐给大家，钱放着也不怕贬值了！,1
4034,1 工行的活期存款利率还不错，虽然也就1.5%吧，但考虑到随取随用，还是挺方便的！每个月还有利息到账，心里也踏实。,1
4035,0 招行的信用卡额度真是让人失望，刚申请的时候才给了5000，之前听朋友说能有个2万，感觉我这个人没啥价值啊，真是气人！,2
4036,2 建设银行的定期存款，期限一年，利率2.75%，听说还是挺高的，但我还是习惯放着不动，觉得钱一下子不能动有点心慌。,3
4037,1 农行的消费贷真不错，申请简单易通过，额度还给了我1万，利率也算合理，有需要的时候真能解燃眉之急，推荐给朋友们了！,4
4038,0 交通银行的理财产品让我失望，收益率才4%左右，关键还得买个3年，我才不想把钱锁那么久，觉得不划算。,5
4039,我最近开户了兴业银行的定期存款，利率居然有3.5%，感觉还不错，存款后心里特别踏实。希望能有更好的收益！,1
4040,广发银行的信用卡真的是个坑，额度每次都不涨，客服态度也很差，感觉像是在坑人，真心不推荐！,0
4041,我用建设银行的理财产品“鑫盛财富”，年化收益率居然达到4.2%，感觉很划算，投资以来一直很安心，值得一试！,1
4042,交通银行的网上银行界面稍微复杂一点，不太好上手，不过网点服务态度还不错，如果有耐心还是可以用的。,2
4043,别提了，我在农业银行办理的储蓄账户居然被收取了不明的管理费，找客服投诉了，态度敷衍，真让人失望。,0
4044,0 农行的定期存款真是太坑了，我办的三年期利率才3.25%，感觉根本赶不上通货膨胀，简直不划算！,1
4045,1 中行的信用卡优惠活动真心不错啊，最近在某平台消费满500减100，还是比较划算的，真希望以后多搞这样的活动。,2
4046,2 交行的理财产品收益还行吧，我投了一款编号为CX-123的固收类，年化收益率4.5%，就是流动性不太好，拿了两年才到期。,3
4047,1 招行的基金投资门槛低，随时随地都能买，最近我买了一只长跑的指数基金，收益翻了一番，感觉投资开始有点甜！,4
4048,2 浦发的房贷利率最近下调到了4.9%，但手续费也很高，总体来说还不是特别划算，还是要认真考虑清楚再决策。,5
4049,我在招商银行办理的定期存款，利率还是挺不错的，三年期的年利率居然有3.5%，感觉比其他银行强很多，就是存钱的时候有点麻烦。,1
4050,农行的信用卡真的是体验太差了，去年申请了的，一直没给批，客服只给我说审核中，感觉就是在打太极。,0
4051,中信银行的理财产品不错，上个月投资了个收益率达到了5.2%的产品，虽然期限有点长，但现在收益到手了，还是很开心。,1
4052,进入建设银行的手机银行看了一下，界面还算干净，但就是有时候加载太慢，功能也没什么特别的，不太好说。,2
4053,平安银行的保险产品真是坑，我买的那个健康保险，理赔的时候各种手续繁杂，等了快三个月才拿到钱，感觉真不值。,0
4054,我最近在平安银行开了个定期存款，利率还挺不错的，年利率达到了4.2%，感觉不错，毕竟比之前的存款利率好很多，安全性也有保障，赞一个！,1
4055,招商银行的信用卡额度实在是太低了，我刚申请的时候只有3000块，消耗很多时间才能提额，真的有点失望，难怪大家都说他们的风控太严格了。,0
4056,建设银行的理财产品挺不错的，我参加了一款“稳健型”理财，收益预期是4.5%，感觉理财师服务也不错，咨询的时候态度超好，值得推荐。,1
4057,中国银行的个人贷款申请流程还算简单，网上申请真的方便，但是审核进度慢了点，等了整整五天才有消息，很心累，但最终也批下来就还好。,2
4058,交通银行的转账手续费真的是太高了，前几天转了个1万块，竟然要收我50元的手续费，真是感到心塞，想要转账时都要再考虑一下。,0
4059,招商银行的智能存款真不错，年利率达到4.5%，比定期存款都高，最近刚办理，期待收益呢！,1
4060,交行的信用卡购物返现真心不如预期，感觉只能拿到一点点，积分兑换也麻烦，使用体验不太好。,0
4061,建设银行的理财产品让我有点纠结，虽然收益还行，但看说明书以后才发现风险其实也不小，适合稳健型投资者吧。,2
4062,中信银行的定期存款到账速度快，我上周五存的，今天已经到账，利率3.2%，感觉还不错，尤其是资金锁定短期内出不来，更安心！,1
4063,这段时间在兴业银行办理的房贷申请，真的是折腾了我好久，各种材料反复核对，效率低到让我不知所措，希望能快点下来了。,0
4064,最近用工商银行的定期存款产品，年利率2.5%感觉还不错，存了一年后利息能拿到2500块，虽然不算特别高，但还算稳妥，点赞。,1
4065,之前申请了邮储银行的信用卡，额度1万，确实好用，特别是在大额消费的时候，分期付款特别实惠，还是很满意的，不愧是邮储！,2
4066,这几天在建设银行开了个理财账户，听说可以参与一些收益较高的理财产品，收益率一般在4%-6%之间，但手续费有点让人心疼，总体来说还可以接受。,3
4067,我在招商银行开的一个活期理财，收益大概是1.8%吧？相比于普通活期还算高，但每天都在变动的利率让我有点不安，不过也算是个灵活的选择。,4
4068,用中信银行的车贷产品，贷款金额20万，利率6.5%，分三年还清，算下来每个月还款压力还好，整个过程办理也比较顺畅，总体还算满意，值得推荐。,5
4069,中信银行的定期存款利率真不错，现在是3.3%，比大多数银行都高，感觉还挺划算的！,1
4070,农行的信用卡真让人失望，申请了快一个月了还没审核通过，心累。,0
4071,建行的网上银行体验挺好的，转账速度快又方便，随时随地都能操作，赞！,1
4072,交通银行的理财产品还算中规中矩，收益5%左右，适合稳健投资，但没啥特别的感觉。,2
4073,邮储银行的个人贷款审批真慢，上个月提交的材料，现在还在等消息，真有点不耐烦了。,0
4074,我最近在农业银行办理了一张定期存款产品，利率是3.5%，相比于其他银行稍微高一些，觉得还是挺划算的。希望能有更好的收益。,1
4075,这次在建设银行申请的信用卡，总体体验还是不错的，额度给了5万，虽然不是特别高，但消费的时候感觉很方便。有时候提额稍微慢了一点，所以还得耐心等候。,2
