id,text,class
19171,工行的房贷利率很划算，我申请的时候利率调整后只要4.1%，而且审核速度快，基本一周就下来了，省心省力，现在每月还款也能接受，选择工行真是明智！,1
19172,别提了，光大银行的“云闪付”功能用起来真心麻烦，支付老是失败，联系客服也慢得要命，感觉还是老老实实用现金靠谱些，不想再试了。,0
19173,觉得招商银行的理财产品收益还不错，上个月买了他们的“招商理财360”方案，年化收益率竟然达到4.5%，心里觉得很值，虽然额度只限5万元，但总比存款划算多了！,1
19174,农行的信用卡额度真是高，我申请的时候以为能给个两万，结果下来的额度居然是五万！不过刷卡消费后真的不容易还，每个月最低还款就头痛，心情有点复杂。,2
19175,中行的“活期宝”还蛮方便的，随时存取，不用担心被锁定，收益大概在2.3%左右，虽然不算高，但比一般活期利息强多了，适合懒人。,3
19176,工行的房贷服务真是太棒了，利率只有4.9%，而且办理流程也很快，我上个月才提交的申请，这个月就批下来了，打算买房了，真的是心情大好！,4
19177,之前在浦发银行办过的“浦发随心存”，年利率只有2.1%，感觉不太划算，而且流水要求有点高，要是不达到标准，会降息，心情略微失落。,5
19178,最近办了建设银行的金卡，真心觉得不错，每年免年费还能享受很多优惠，尤其是购物返现，感觉赚到了！,1
19179,我觉得招商银行的房贷利率太高了，1.2%的利率真是让我头疼，明明别的银行才1%不到，真心不想再贷了。,0
19180,前几天体验了交通银行的自动存款服务，感觉还不错，但收益就和普通存款差不多，没什么特别的吸引力。,2
19181,中信银行的信用卡真的好用！刷卡返现的活动让我上个月多赚了300块，推荐大家也试试！,1
19182,光大银行的消费贷额度很低，业务员说最多只能给我5万，跟我预期的十万差太多了，真的有点失望。,0
19183,这家平安银行的理财产品收益还不错，年化4.5%挺吸引的，不过额度不是特别高，满打满算一万也就是450元的收益，感觉还是可以的，继续观察吧。,1
19184,昨天申请了建行的信用卡，速度倒是挺快的，审核通过就给我寄了一张，卡号还挺顺的，8652开头，心情大好，现在就等着刷卡消费了。,2
19185,招行的定期存款产品利率很低，只有2%多一点，感觉不如其他银行的高，虽然安全但是收益真的不够，真心希望能有更高利率的选择。,3
19186,我在中信银行搞了个智能投资产品，最高收益可以达到6%，不过流动性不太好，锁定期长达一年，听说风控也不低，心里有点犹豫，不知道值不值得。,4
19187,广发的消费贷我借了一万，利息每月还不少，真心感觉压力山大，虽然额度高，但是感觉这钱花的有点不值，希望尽快还清，解脱一下。,5
19188,交行的活期存款利率太低了，才0.3%，感觉钱放在那简直是在亏，真心不推荐！,1
19189,中信银行的信用卡真是坑，临时提额申请一直没通过，客服也是爱搭不理的态度，我真是无奈了。,0
19190,建行的智能存款产品有点意思，年利率能到4.25%，不过也仅限于定存，灵活性差了一点。,2
19191,"工行的理财产品还不错，最近买了个""工银理财宝""，收益稳定，最近一个季度收益率达到了3.5%，还考虑增投！",1
19192,农行的贷款办理速度真是慢，让我等了快一个月，最后额度出来还不如预期，心里真是失望。,0
19193,招行的理财产品真心不错！我买了他们的“招财宝”，收益率达到了4.5%，年化收益很可观，感觉比我其他的银行理财产品都要强，真心推荐给大家！,1
19194,光大银行的信用卡真是一言难尽，我的卡用了不到半年就被降额了，而且客服态度也不怎么样，什么事都慢半拍，真让人失望。,0
19195,建行的定期存款还不错，存了三个月利率能有2.75%，虽然不算很高，但胜在稳妥，适合那些不想冒风险的人，比较安心！,1
19196,工行的借记卡在国外使用时手续费还算合理，取现时都是按当日汇率转换，但还是希望他们能再提升一下用户体验，比如希望能多一些优惠活动！,2
19197,最近买了邮储的理财产品，结果发现收益不如预期，我的“稳健增利”居然只有3.2%，完全不如我前几个月买的别家产品，感觉不太值。,0
19198,我之前在招商银行办理了个定期存款，2年期的利率居然高达3.5%，比其他银行都要高，开心！这个产品编号是123456，很不错！,1
19199,工行的信用卡真是让我失望，申请了半天结果被拒，理由居然是我征信上有一个小错误，客服态度也不咋地，情绪低落！,0
19200,建行的基金产品还行，收益也就是年化5%左右的水平，偏向稳定，不算太惊艳，适合保守型的投资者。,2
19201,之前在平安银行买的理财产品，收益率直接破了6%，期限也短，刚好能用上，看得我心里美滋滋！,1
19202,农行的贷款手续太繁琐了，提交了很多材料，等了快一个月才到账，实在心累，这体验真的不太好！,0
19203,我在建设银行买的华夏货币基金，收益率一直稳定，月均大概在3.5%左右，感觉还是不错的。虽然没有大幅度的回报，但安全性高，心里踏实。,1
19204,工行的定期存款利率真是让人无奈，只有1.75%的年利率，真心觉得现在市场上都没啥好产品可选。不过存着也算是个稳妥的选择吧，心里就默默接受了。,2
19205,中信银行的信用卡办了后，根本就没有额度，客服也不太帮忙，申请的金卡没用上，感觉亏死了，又要等好久才能有额度，真是烦人。,0
19206,我在农业银行收入的理财产品，叫做“银利增”，本金10万，收益率达到4.2%，每季度都能看到收益入账，感觉这个产品挺符合我的需求，很满意！,1
19207,招行的掌中宝基金最近波动不少，价格起伏不定，并且手续费也有点高，实在是没啥新意，不过继续盯着吧，哎。,2
19208,建行的定期存款利率真的不错，三年期的利率达到了3.25%，感觉比一般银行都高一些，还是值得一试的！,1
19209,工行的信用卡额度真是让我失望，这个月才给我提了一千，根本不够我花，果然不是信任我呀！,0
19210,交行的理财产品59758让我赚到了点，收益3.5%也算不错，不过手续费有点高，还是要斟酌一下。,1
19211,中行的房贷利率和政策最近变动频繁，听说下个月要再调整，真是让人捉急，也不知道会不会影响我的贷款申请。,2
19212,邮储银行的基金产品服务态度真的不行，客服回复的特别慢，我都等了快半天了，投资还是得找靠谱的渠道。,0
19213,终于申请到了中信银行的信用卡，额度直接给了20k，刷起来感觉真不错，真是太实惠了！,1
19214,之前在建设银行申请了个理财产品，结果收益只有3.5%，感觉真的不划算，完全没有吸引力，真是失望。,0
19215,问了下生辉卡的利率，感觉一般般，正利率和存款差不多，想再看看其他银行卡，还有没有更好的选择。,2
19216,工商银行的新推出的定期存款，年利率竟然高达4.2%，感觉比以前的产品都划算，马上就把钱放进去啦！,1
19217,光大银行的信用卡服务态度一般，客服总是等很久，搞得我申请的时候挺不爽的，希望他们能改进服务质量。,0
19218,想拿兴业银行的理财产品，听说收益率能到4.5%，比我之前买的某某银行的低了不少，心里不太踏实，但大家都说他们家服务还不错，我打算先试试。,1
19219,上周去建设银行办了个定期存款，利率居然给了我3.3%，感觉挺划算的，几点来提取都可以，服务态度也很好，就是希望能多涨点儿，毕竟通胀也在涨！,2
19220,之前用过招商银行的信用卡，活动的时候返现力度还挺大的，不过额度比较死，刚开始才5000，后来提升到10000，感觉还是太少，想申请的时候总有点担心怕被拒。,3
19221,农行的理财产品收益还不错，我投的那款号称年化5.2%，听着诱人，但是流动性差，如果急用钱就麻烦了，想来想去还是选择了些灵活点的。,4
19222,对于中信银行的车贷，感觉还是可以的，利率4.8%，申请挺简单，不过审核有点慢，等消息等了十天，最后批下来的额度也不高，心里有点失落，不知道是不是额度不太好的原因。,5
